make,model,year,fueltype,kilometerdriven,ownernumber,transmission,bodytype,registrationcity,registrationstate,Selling_Price
Ford,Ecosport,2015.0,Diesel,85488.0,1,Manual,SUV,Bengaluru,Karnataka,724000.0
Maruti,Celerio,2015.0,Petrol,91466.0,1,Automatic,Hatchback,Hyderabad,Telangana,421000.0
Maruti,Vitara Brezza,2021.0,Petrol,3446.0,1,Automatic,SUV,Hyderabad,Telangana,1149000.0
Maruti,S Presso,2022.0,Petrol,2435.0,1,Manual,Hatchback,Bengaluru,Karnataka,569000.0
Honda,City,2015.0,Petrol,47190.0,1,Manual,Sedan,Bangalore Central,Karnataka,829400.0
Datsun,Redi Go,2018.0,Petrol,29834.0,2,Manual,Hatchback,Hyderabad,Telangana,305000.0
Hyundai,Creta,2015.0,Diesel,74703.0,2,Manual,SUV,Hyderabad,Telangana,961600.0
Renault,Kwid,2021.0,Petrol,16271.0,1,Manual,Hatchback,Hyderabad,Telangana,526000.0
Honda,Brio,2014.0,Petrol,51631.0,1,Manual,Hatchback,Ambala,Haryana,363000.0
Maruti,Alto 800,2013.0,Petrol,83713.0,2,Manual,Hatchback,Hyderabad,Telangana,228000.0
Maruti,Wagon R 1.0,2015.0,Petrol,77935.0,2,Manual,Hatchback,Hyderabad,Telangana,357000.0
Skoda,Kushaq,2021.0,Petrol,17466.0,1,Manual,Hatchback,Bangalore,Karnataka,1364800.0
Maruti,Wagon R 1.0,2015.0,Petrol,18790.0,1,Manual,Hatchback,Kolkata,West Bengal,345900.0
Mahindra,Tuv300,2016.0,Diesel,99801.0,1,Automatic,SUV,Chandigarh,Haryana,577199.0
Honda,City,2022.0,Petrol,2677.0,1,Manual,Sedan,Hyderabad,Telangana,1364800.0
Hyundai,Creta,2016.0,Diesel,93285.0,1,Automatic,SUV,Gurgaon,Haryana,1032000.0
Hyundai,Grand I10,2018.0,Petrol,56424.0,1,Manual,Hatchback,Dholpur,Rajasthan,494000.0
Maruti,New  Wagon-R,2019.0,Petrol,55063.0,1,Manual,Hatchback,Alwar,Rajasthan,543000.0
Maruti,New  Wagon-R,2020.0,Petrol,30042.0,1,Manual,Hatchback,Thrissur,Kerala,590000.0
Maruti,Alto 800,2018.0,Petrol,14342.0,1,Manual,Hatchback,Patna,Bihar,332400.0
Ford,Ecosport,2019.0,Diesel,51868.0,2,Manual,SUV,Hyderabad,Telangana,888699.0
Hyundai,Santro Xing,2011.0,Petrol,62166.0,2,Manual,Hatchback,Bengaluru,Karnataka,287000.0
Skoda,Rapid,2021.0,Petrol,43428.0,1,Automatic,Sedan,Hyderabad,Telangana,1050000.0
Ford,Freestyle,2018.0,Petrol,10301.0,1,Manual,Hatchback,Bangalore Central,Karnataka,711000.0
Maruti,Baleno,2018.0,Petrol,58998.0,1,Manual,Hatchback,Hyderabad,Telangana,651000.0
Honda,City,2012.0,Petrol,74139.0,1,Manual,Sedan,Hyderabad,Telangana,496000.0
Ford,Ecosport,2016.0,Diesel,74511.0,1,Manual,SUV,Bangalore K R Puram,Karnataka,705000.0
Maruti,Baleno,2015.0,Petrol,29936.0,1,Manual,Hatchback,Kolkata,West Bengal,505000.0
Maruti,Vitara Brezza,2018.0,Diesel,68189.0,1,Manual,SUV,Hyderabad,Telangana,936000.0
Hyundai,Venue,2021.0,Petrol,46658.0,1,Manual,SUV,Bijapur,Karnataka,960500.0
Maruti,Dzire,2020.0,Petrol,21401.0,1,Manual,Sedan,Perumbavoor,Kerala,686100.0
Hyundai,Grand I10,2019.0,Petrol,7068.0,1,Manual,Hatchback,Bengaluru,Karnataka,656000.0
Hyundai,Elite I20,2017.0,Petrol,43682.0,2,Manual,Hatchback,Bangalore,Karnataka,755000.0
Hyundai,Grand I10,2014.0,Petrol,87527.0,1,Manual,Hatchback,Bengaluru,Karnataka,425000.0
Honda,City,2016.0,Petrol,65928.0,1,Manual,Sedan,Bangalore K R Puram,Karnataka,664999.0
Toyota,Corolla Altis,2015.0,Petrol,97910.0,2,Automatic,Luxury Sedan,Bengaluru,Karnataka,901000.0
Maruti,Baleno,2016.0,Petrol,62411.0,1,Manual,Hatchback,Kolkata,West Bengal,518000.0
Hyundai,Eon,2012.0,Petrol,29673.0,2,Manual,Hatchback,Bengaluru,Karnataka,297000.0
Ford,Freestyle,2019.0,Petrol,58877.0,1,Manual,Hatchback,Hyderabad,Telangana,659000.0
Ford,Ecosport,2019.0,Diesel,43648.0,1,Manual,SUV,Bengaluru,Karnataka,896699.0
Maruti,Wagon R 1.0,2018.0,Petrol,40668.0,1,Manual,Hatchback,Indore,Madhya Pradesh,483000.0
Hyundai,New Santro,2022.0,Petrol,415.0,1,Manual,Hatchback,Bangalore K R Puram,Karnataka,619000.0
Maruti,Wagon R 1.0,2016.0,Petrol,19107.0,1,Manual,Hatchback,Hyderabad,Telangana,421000.0
Maruti,S Cross,2020.0,Diesel,53602.0,1,Manual,SUV,Hyderabad,Telangana,1060900.0
Honda,Amaze,2015.0,Petrol,69765.0,2,Manual,Sedan,Ernakulam,Kerala,486000.0
Mahindra,Xuv500,2018.0,Diesel,42874.0,2,Manual,SUV,Bangalore,Karnataka,1310900.0
Maruti,S Cross,2020.0,Petrol,17339.0,1,Automatic,SUV,Hyderabad,Telangana,1250700.0
Hyundai,Grand I10,2013.0,Petrol,31713.0,1,Manual,Hatchback,Kolkata,West Bengal,331000.0
Maruti,Vitara Brezza,2016.0,Diesel,58432.0,1,Manual,SUV,Gurgaon,Haryana,710000.0
Maruti,Baleno,2020.0,Petrol,52944.0,1,Manual,Hatchback,Bengaluru,Karnataka,896000.0
Hyundai,Elite I20,2016.0,Diesel,69408.0,1,Manual,Hatchback,Mysore,Karnataka,751099.0
Hyundai,Grand I10,2019.0,Petrol,3270.0,1,Manual,Hatchback,Bangalore,Karnataka,656000.0
Maruti,Alto,2012.0,Petrol,14825.0,1,Manual,Hatchback,Electronic City,Karnataka,281799.0
Hyundai,Grand I10 Nios,2021.0,Petrol,36376.0,1,Manual,Hatchback,Jaipur,Rajasthan,645500.0
Hyundai,Creta,2019.0,Diesel,94723.0,1,Manual,SUV,Bhopal,Madhya Pradesh,995000.0
Maruti,Celerio,2016.0,Petrol,75601.0,1,Manual,Hatchback,Hyderabad,Telangana,429000.0
Maruti,Vitara Brezza,2016.0,Diesel,35113.0,1,Manual,SUV,Gurgaon,Haryana,684000.0
Maruti,New  Wagon-R,2019.0,Petrol,40206.0,1,Manual,Hatchback,Lucknow,Uttar Pradesh,541000.0
Hyundai,Eon,2014.0,Petrol,66735.0,2,Manual,Hatchback,Hyderabad,Telangana,293200.0
Maruti,Alto,2020.0,Petrol,24820.0,1,Manual,Hatchback,Ropar,Punjab,370000.0
Maruti,Swift,2017.0,Petrol,53547.0,1,Manual,Hatchback,Bangalore South,Karnataka,582000.0
Maruti,Swift,2017.0,Petrol,56513.0,1,Manual,Hatchback,Bengaluru,Karnataka,605000.0
Hyundai,Elite I20,2020.0,Petrol,8850.0,1,Manual,Hatchback,Bangalore,Karnataka,902000.0
Hyundai,Grand I10,2019.0,Petrol,42756.0,1,Manual,Hatchback,Sikar,Rajasthan,496000.0
Renault,Kiger,2021.0,Petrol,5253.0,1,Manual,SUV,Bangalore,Karnataka,1009000.0
Ford,Ecosport,2020.0,Petrol,8629.0,1,Automatic,SUV,Hyderabad,Telangana,1171299.0
Maruti,Swift,2018.0,Petrol,53626.0,1,Manual,Hatchback,Bangalore,Karnataka,639000.0
Hyundai,Grand I10,2014.0,Petrol,48193.0,2,Manual,Hatchback,Electronic City,Karnataka,428000.0
Mahindra,Xuv500,2018.0,Diesel,51855.0,1,Automatic,SUV,Bengaluru,Karnataka,1364800.0
Maruti,Alto 800,2014.0,Petrol,43654.0,2,Manual,Hatchback,Bengaluru,Karnataka,288399.0
Hyundai,Grand I10,2018.0,Petrol,76985.0,1,Manual,Hatchback,Chandigarh,Chandigarh,494800.0
Renault,Duster,2016.0,Diesel,73103.0,1,Manual,SUV,Bengaluru,Karnataka,869000.0
Maruti,Alto,2021.0,Petrol,7607.0,1,Manual,Hatchback,Hyderabad,Telangana,435000.0
Mahindra,Thar,2021.0,Petrol,5713.0,1,Automatic,SUV,Ludhiana,Punjab,1364800.0
Ford,Ecosport,2016.0,Petrol,73490.0,1,Automatic,SUV,Electronic City,Karnataka,670000.0
Honda,City,2017.0,Petrol,51575.0,2,Manual,Sedan,Banglore-Cafe Dly,Karnataka,764000.0
Mahindra,Xuv 3Oo,2021.0,Petrol,13426.0,2,Manual,Hatchback,Bengaluru,Karnataka,1010300.0
Maruti,Alto K10,2016.0,Petrol,25994.0,2,Manual,Hatchback,Bangalore,Karnataka,318900.0
Hyundai,New Santro,2021.0,Petrol,28579.0,1,Manual,Hatchback,Mysore,Karnataka,497000.0
Hyundai,Eon,2013.0,Petrol,68887.0,1,Manual,Hatchback,Hyderabad,Telangana,293000.0
Maruti,Alto 800,2013.0,Petrol,46525.0,1,Manual,Hatchback,Hyderabad,Telangana,247000.0
Maruti,Ignis,2020.0,Petrol,24127.0,1,Manual,Hatchback,Jaipur,Rajasthan,567000.0
Hyundai,Verna,2015.0,Diesel,93990.0,2,Automatic,Sedan,Bengaluru,Karnataka,734000.0
Hyundai,Elite I20,2017.0,Petrol,80994.0,1,Manual,Hatchback,Ambala,Haryana,693000.0
Tata,Tiago Nrg,2021.0,Petrol,6952.0,1,Manual,Hatchback,Mohali,Punjab,661800.0
Hyundai,I10,2014.0,Petrol,49691.0,2,Manual,Hatchback,Bangalore,Karnataka,375000.0
Renault,Kiger,2021.0,Petrol,12233.0,1,Manual,SUV,Bengaluru,Karnataka,993000.0
Maruti,Swift,2017.0,Petrol,32544.0,2,Manual,Hatchback,Chandigarh,Chandigarh,551000.0
Ford,Ecosport,2014.0,Petrol,66478.0,1,Automatic,SUV,Bangalore,Karnataka,688000.0
Tata,Tiago,2021.0,Petrol,25322.0,1,Manual,Hatchback,Bangalore K R Puram,Karnataka,779000.0
Tata,Nexon,2020.0,Petrol,22629.0,1,Manual,SUV,Bangalore,Karnataka,1103000.0
Maruti,Dzire,2017.0,Petrol,67710.0,1,Manual,Sedan,Bengaluru,Karnataka,606100.0
Maruti,Ignis,2017.0,Petrol,32813.0,1,Manual,Hatchback,Indore,Madhya Pradesh,528200.0
Hyundai,New Santro,2019.0,Petrol,9508.0,2,Manual,Hatchback,Mysore,Karnataka,487000.0
Hyundai,New Santro,2019.0,Petrol,6722.0,1,Automatic,Hatchback,Bangalore,Karnataka,624000.0
Hyundai,Elite I20,2020.0,Petrol,9221.0,1,Automatic,Hatchback,Electronic City,Karnataka,985000.0
Hyundai,New Santro,2019.0,Petrol,35831.0,1,Manual,Hatchback,Perumbavoor,Kerala,478000.0
Hyundai,Verna,2019.0,Diesel,74884.0,1,Manual,Sedan,Electronic City,Karnataka,1175300.0
Maruti,Baleno,2019.0,Petrol,29753.0,1,Manual,Hatchback,Patna,Bihar,549000.0
Hyundai,Verna,2018.0,Petrol,37843.0,2,Manual,Sedan,Bangalore K R Puram,Karnataka,909000.0
Maruti,Alto 800,2014.0,Petrol,42488.0,2,Manual,Hatchback,Bangalore K R Puram,Karnataka,269000.0
Tata,Altroz,2021.0,Diesel,61549.0,1,Manual,Hatchback,Hyderabad,Telangana,1006000.0
Renault,Duster,2016.0,Petrol,42039.0,2,Manual,SUV,Hassan,Karnataka,685600.0
Renault,Kwid,2018.0,Petrol,24772.0,2,Manual,Hatchback,Jagadhri,Haryana,329000.0
Nissan,Magnite,2021.0,Petrol,20208.0,1,Manual,SUV,Ahmedabad,Gujarat,814400.0
Maruti,Alto,2021.0,Petrol,3497.0,1,Manual,Hatchback,Howrah,West Bengal,388100.0
Honda,City,2017.0,Petrol,34649.0,1,Automatic,Sedan,Hyderabad,Telangana,929300.0
Honda,Brio,2013.0,Petrol,57721.0,1,Manual,Hatchback,Hyderabad,Telangana,373400.0
Hyundai,Verna,2018.0,Diesel,46734.0,1,Automatic,Sedan,Hyderabad,Telangana,1205000.0
Hyundai,Grand I10,2017.0,Petrol,35883.0,1,Manual,Hatchback,Bengaluru,Karnataka,592000.0
Maruti,Swift,2020.0,Petrol,28549.0,2,Automatic,Hatchback,Hyderabad,Telangana,783000.0
Maruti,Alto 800,2013.0,Petrol,65240.0,2,Manual,Hatchback,Hyderabad,Telangana,244000.0
Maruti,Wagon R,2010.0,Petrol,92096.0,2,Manual,Hatchback,Bengaluru,Karnataka,305000.0
Renault,Kiger,2021.0,Petrol,11354.0,1,Manual,Hatchback,Bengaluru,Karnataka,1050700.0
Renault,Kwid,2019.0,Petrol,19277.0,1,Manual,Hatchback,Bangalore,Karnataka,420000.0
Maruti,Wagon R Stingray,2016.0,Petrol,57905.0,2,Manual,Hatchback,Indore,Madhya Pradesh,383000.0
Hyundai,Elite I20,2015.0,Petrol,75652.0,2,Manual,Hatchback,Hyderabad,Telangana,581000.0
Maruti,Eeco,2021.0,Petrol,18955.0,1,Manual,SUV,Bangalore,Karnataka,514000.0
Renault,Duster,2018.0,Petrol,71924.0,1,Automatic,SUV,Bangalore Central,Karnataka,770300.0
Hyundai,New Santro,2020.0,Petrol,3916.0,1,Manual,Hatchback,Bangalore South,Karnataka,553000.0
Maruti,Swift,2017.0,Petrol,38848.0,1,Manual,Hatchback,Hyderabad,Telangana,634000.0
Maruti,Wagon R 1.0,2018.0,Petrol,58589.0,1,Manual,Hatchback,Patna,Bihar,411000.0
Hyundai,Venue,2021.0,Petrol,16683.0,1,Manual,SUV,Bangalore,Karnataka,1154000.0
Ford,Ecosport,2019.0,Diesel,38474.0,1,Manual,SUV,Kolkata,West Bengal,816700.0
Tata,Altroz,2021.0,Diesel,23266.0,1,Manual,Hatchback,Chitradurga,Karnataka,983000.0
Maruti,Alto,2020.0,Petrol,40604.0,1,Manual,Hatchback,Hyderabad,Telangana,341299.0
Honda,Brio,2017.0,Petrol,38776.0,1,Manual,Hatchback,Mohali,Punjab,426300.0
Renault,Kiger,2021.0,Petrol,14562.0,1,Manual,Hatchback,Bengaluru,Karnataka,1200400.0
Honda,Jazz,2016.0,Petrol,18660.0,1,Manual,Hatchback,Jaipur,Rajasthan,612000.0
Tata,Nexon,2019.0,Diesel,35086.0,1,Automatic,SUV,Bangalore,Karnataka,1181599.0
Maruti,Ciaz,2015.0,Petrol,75597.0,2,Automatic,Sedan,Bengaluru,Karnataka,690299.0
Maruti,Alto 800,2014.0,Petrol,55760.0,1,Manual,Hatchback,Bengaluru,Karnataka,301000.0
Honda,Jazz,2021.0,Petrol,23517.0,1,Manual,Hatchback,Hyderabad,Telangana,958700.0
Honda,City,2017.0,Petrol,66968.0,1,Automatic,Sedan,Hyderabad,Telangana,852000.0
Maruti,Swift,2016.0,Petrol,36952.0,1,Manual,Hatchback,Bengaluru,Karnataka,538000.0
Kia,Sonet,2020.0,Petrol,14700.0,1,Automatic,SUV,Bangalore,Karnataka,1364800.0
Toyota,Yaris,2018.0,Petrol,54366.0,1,Automatic,Sedan,Bangalore,Karnataka,988200.0
Maruti,New  Wagon-R,2022.0,Petrol + Cng,18672.0,1,Manual,Hatchback,Thiruvalla,Kerala,661400.0
Honda,City,2022.0,Petrol,7688.0,2,Automatic,Sedan,Bangalore Central,Karnataka,1364800.0
Maruti,S Cross,2020.0,Petrol,14685.0,1,Manual,SUV,Hyderabad,Telangana,1020400.0
Ford,Ecosport,2017.0,Petrol,36651.0,2,Automatic,SUV,Bangalore,Karnataka,845200.0
Hyundai,Eon,2018.0,Petrol,20981.0,1,Manual,Hatchback,Jalandhar,Punjab,343000.0
Maruti,Alto,2020.0,Petrol,26994.0,1,Manual,Hatchback,Kolkatta Outbound,West Bengal,401000.0
Maruti,Celerio,2022.0,Petrol,3781.0,2,Manual,Hatchback,Hyderabad,Telangana,714000.0
Hyundai,New Santro,2021.0,Petrol,12947.0,1,Manual,Hatchback,Bangalore South,Karnataka,521400.0
Hyundai,Elite I20,2017.0,Petrol,42050.0,1,Manual,Hatchback,Hyderabad,Telangana,632600.0
Maruti,S Presso,2019.0,Petrol,14505.0,1,Manual,Hatchback,Paravur,Kerala,434000.0
Maruti,S Cross,2018.0,Diesel,92345.0,1,Manual,SUV,Hyderabad,Telangana,908100.0
Maruti,Celerio,2018.0,Petrol,5938.0,2,Automatic,Hatchback,Bangalore Central,Karnataka,574000.0
Maruti,Alto 800,2018.0,Petrol,47058.0,1,Manual,Hatchback,Electronic City,Karnataka,324000.0
Skoda,Rapid,2017.0,Petrol,62967.0,2,Manual,Sedan,Raichur,Karnataka,972400.0
Maruti,Baleno,2019.0,Petrol,21933.0,2,Manual,Hatchback,Bangalore,Karnataka,681100.0
Hyundai,Grand I10 Nios,2020.0,Petrol,16843.0,1,Manual,Hatchback,Bengaluru,Karnataka,716000.0
Ford,New Figo,2019.0,Petrol,24663.0,1,Manual,Hatchback,Thodupuzha,Kerala,590000.0
Maruti,Celerio,2017.0,Petrol,20485.0,2,Manual,Hatchback,Bangalore South,Karnataka,517000.0
Maruti,Baleno,2020.0,Petrol,19276.0,1,Manual,Hatchback,Patna,Bihar,660799.0
Maruti,S Cross,2020.0,Petrol,52512.0,1,Manual,SUV,Nagpur,Maharashtra,1264000.0
Hyundai,Grand I10 Nios,2020.0,Petrol,18182.0,1,Manual,Hatchback,Shahpura,Rajasthan,623100.0
Hyundai,Elite I20,2018.0,Petrol,72385.0,1,Manual,Hatchback,Bangalore,Karnataka,807000.0
Hyundai,Elite I20,2019.0,Petrol,20733.0,1,Manual,Hatchback,Electronic City,Karnataka,857000.0
Maruti,Celerio,2017.0,Petrol,48452.0,1,Manual,Hatchback,Patiala,Punjab,429000.0
Mahindra,Xuv500,2017.0,Diesel,77216.0,1,Manual,SUV,Electronic City,Karnataka,1224100.0
Hyundai,Verna,2016.0,Petrol,85858.0,1,Manual,Sedan,Bengaluru,Karnataka,712100.0
Hyundai,Grand I10,2016.0,Petrol,59466.0,1,Manual,Hatchback,Bengaluru,Karnataka,469400.0
Hyundai,Grand I10,2018.0,Petrol,60519.0,1,Manual,Hatchback,Patiala,Punjab,529000.0
Hyundai,I10,2013.0,Petrol,60070.0,2,Manual,Hatchback,Bengaluru,Karnataka,347000.0
Maruti,Alto,2019.0,Petrol,47736.0,1,Manual,Hatchback,Hyderabad,Telangana,346000.0
Hyundai,Grand I10,2014.0,Petrol,61145.0,1,Automatic,Hatchback,Hyderabad,Telangana,506000.0
Hyundai,Elite I20,2019.0,Petrol,10165.0,1,Manual,Hatchback,Bangalore K R Puram,Karnataka,927000.0
Hyundai,Elite I20,2018.0,Petrol,34841.0,1,Manual,Hatchback,Bangalore,Karnataka,731000.0
Toyota,Yaris,2019.0,Petrol,39870.0,1,Manual,Sedan,Bangalore,Karnataka,926000.0
Hyundai,Eon,2012.0,Petrol,76200.0,2,Manual,Hatchback,Bangalore K R Puram,Karnataka,251699.0
Kia,Seltos,2022.0,Diesel,11913.0,1,Manual,SUV,Bangalore,Karnataka,1364800.0
Honda,City,2016.0,Petrol,63495.0,1,Automatic,Sedan,Bangalore,Karnataka,856000.0
Maruti,Swift,2015.0,Petrol,33471.0,1,Manual,Hatchback,Bangalore,Karnataka,584000.0
Renault,Captur,2019.0,Diesel,82517.0,1,Manual,SUV,Bengaluru,Karnataka,868000.0
Maruti,New  Wagon-R,2019.0,Petrol,18394.0,1,Manual,Hatchback,Kharar,Punjab,514900.0
Maruti,Alto,2013.0,Petrol,53518.0,2,Manual,Hatchback,Hassan,Karnataka,264000.0
Hyundai,Grand I10,2017.0,Diesel,62492.0,1,Manual,Hatchback,Ambala,Haryana,436000.0
Renault,Kiger,2021.0,Petrol,10959.0,1,Automatic,SUV,Bengaluru,Karnataka,944300.0
Renault,Duster,2019.0,Petrol,24212.0,1,Automatic,SUV,Bangalore,Karnataka,981000.0
Maruti,Swift,2021.0,Petrol,76422.0,1,Manual,Hatchback,Jaipur,Rajasthan,694000.0
Maruti,S Presso,2020.0,Petrol,13577.0,1,Automatic,Hatchback,Davanagere,Karnataka,496200.0
Maruti,Alto,2021.0,Petrol,30593.0,1,Manual,Hatchback,Hyderabad,Telangana,398000.0
Hyundai,Grand I10 Nios,2020.0,Petrol,10689.0,1,Manual,Hatchback,Bangalore,Karnataka,707000.0
Hyundai,Creta,2018.0,Petrol,19360.0,1,Manual,SUV,Bangalore South,Karnataka,1035000.0
Volkswagen,Vento,2016.0,Diesel,90232.0,1,Automatic,Sedan,Bangalore,Karnataka,788000.0
Maruti,Wagon R 1.0,2013.0,Petrol,31308.0,1,Manual,Hatchback,Bangalore South,Karnataka,363300.0
Maruti,Swift,2021.0,Petrol,2157.0,1,Automatic,Hatchback,Bengaluru,Karnataka,901000.0
Hyundai,New Santro,2019.0,Petrol,16236.0,1,Manual,Hatchback,Bengaluru,Karnataka,556000.0
Maruti,S Cross,2020.0,Petrol,42353.0,1,Automatic,SUV,Hyderabad,Telangana,1282000.0
Hyundai,Creta,2015.0,Diesel,37540.0,2,Manual,SUV,Bangalore,Karnataka,1069400.0
Hyundai,Elite I20,2019.0,Petrol,40700.0,1,Manual,Hatchback,Bangalore,Karnataka,776300.0
Maruti,Celerio,2022.0,Petrol,2207.0,1,Manual,Hatchback,Alwar,Rajasthan,573000.0
Kia,Seltos,2020.0,Diesel,59609.0,1,Automatic,SUV,Bangalore South,Karnataka,1364800.0
Hyundai,Verna,2019.0,Petrol,5038.0,1,Automatic,Sedan,Bangalore,Karnataka,1329000.0
Renault,Duster,2017.0,Diesel,48997.0,1,Manual,SUV,Mysore,Karnataka,1004000.0
Hyundai,Venue,2020.0,Petrol,21885.0,1,Manual,SUV,Dharwad,Karnataka,937000.0
Hyundai,Elite I20,2016.0,Petrol,85684.0,1,Manual,Hatchback,Hyderabad,Telangana,597300.0
Maruti,Alto 800,2017.0,Petrol,18143.0,1,Manual,Hatchback,Bengaluru,Karnataka,363000.0
Honda,City,2015.0,Petrol,63557.0,1,Manual,Sedan,Indore,Madhya Pradesh,718000.0
Hyundai,Grand I10 Nios,2020.0,Petrol,19201.0,1,Manual,Hatchback,Bengaluru,Karnataka,799000.0
Maruti,Swift,2019.0,Petrol,21659.0,2,Automatic,Hatchback,Bengaluru,Karnataka,720500.0
Toyota,Glanza,2021.0,Petrol,5572.0,1,Automatic,Hatchback,Bengaluru,Karnataka,947600.0
Maruti,New  Wagon-R,2019.0,Petrol,11801.0,1,Manual,Hatchback,Jaipur,Rajasthan,483400.0
Toyota,Yaris,2019.0,Petrol,19175.0,1,Automatic,Sedan,Bengaluru,Karnataka,1092400.0
Honda,Jazz,2017.0,Petrol,65239.0,1,Automatic,Hatchback,Bangalore,Karnataka,674399.0
Maruti,Vitara Brezza,2021.0,Petrol,28629.0,1,Manual,SUV,Bangalore,Karnataka,994000.0
Honda,City,2017.0,Petrol,65865.0,1,Automatic,Sedan,Hyderabad,Telangana,919300.0
Maruti,Swift,2018.0,Petrol,68183.0,1,Automatic,Hatchback,Hassan,Karnataka,697700.0
Maruti,S Presso,2020.0,Petrol,18473.0,1,Manual,Hatchback,Bangalore,Karnataka,479000.0
Hyundai,I10,2011.0,Petrol,30224.0,2,Manual,Hatchback,Bangalore K R Puram,Karnataka,344899.0
Hyundai,Elite I20,2018.0,Petrol,24951.0,2,Manual,Hatchback,Bangalore Central,Karnataka,838000.0
Maruti,Dzire,2017.0,Petrol,15228.0,1,Manual,Sedan,Bengaluru,Karnataka,715000.0
Renault,Kwid,2021.0,Petrol,21326.0,1,Manual,Hatchback,Ramnagara,Karnataka,548000.0
Kia,Seltos,2020.0,Petrol,13425.0,1,Manual,SUV,Bangalore,Karnataka,1364800.0
Maruti,Alto,2020.0,Petrol,14282.0,1,Manual,Hatchback,Barrackpore,West Bengal,299300.0
Toyota,Yaris,2021.0,Petrol,13878.0,2,Manual,Sedan,Dharward,Karnataka,774700.0
Honda,Jazz,2018.0,Petrol,19561.0,2,Automatic,Hatchback,Bangalore,Karnataka,752599.0
Maruti,Alto 800,2017.0,Petrol,50374.0,1,Manual,Hatchback,Bangalore,Karnataka,354000.0
Maruti,S Presso,2020.0,Petrol,35045.0,1,Manual,Hatchback,Jaunpur,Uttar Pradesh,413000.0
Maruti,Alto,2020.0,Petrol,18853.0,2,Manual,Hatchback,Bangalore,Karnataka,386400.0
Ford,Ecosport,2017.0,Diesel,49394.0,1,Manual,SUV,Bangalore South,Karnataka,845100.0
Maruti,Swift,2017.0,Petrol,34320.0,2,Manual,Hatchback,Bengaluru,Karnataka,626000.0
Maruti,S Cross,2020.0,Petrol,28803.0,1,Automatic,SUV,Nagpur,Maharashtra,1342000.0
Mahindra,Xuv 3Oo,2021.0,Diesel,12830.0,1,Manual,SUV,Bangalore,Karnataka,1236100.0
Honda,Brio,2012.0,Petrol,40302.0,1,Manual,Hatchback,Hyderabad,Telangana,393000.0
Hyundai,Venue,2020.0,Petrol,17970.0,1,Automatic,SUV,Bangalore,Karnataka,1259000.0
Maruti,Dzire,2018.0,Petrol,39362.0,1,Manual,Sedan,Bangalore,Karnataka,706000.0
Mahindra,Xuv500,2018.0,Diesel,29370.0,1,Manual,SUV,Bangalore,Karnataka,1345400.0
Honda,Jazz,2017.0,Petrol,37702.0,1,Automatic,Hatchback,Bengaluru,Karnataka,770000.0
Hyundai,Venue,2020.0,Petrol,14867.0,1,Automatic,SUV,Bangalore Central,Karnataka,1233000.0
Toyota,Yaris,2020.0,Petrol,23594.0,1,Automatic,Sedan,Bangalore South,Karnataka,857400.0
Kia,Seltos,2019.0,Petrol,23076.0,1,Manual,SUV,Bangalore,Karnataka,1364800.0
Maruti,Swift,2018.0,Petrol,57342.0,1,Automatic,Hatchback,Bangalore,Karnataka,693200.0
Hyundai,Elite I20,2016.0,Petrol,90751.0,2,Manual,Hatchback,Bengaluru,Karnataka,614600.0
Hyundai,Verna,2019.0,Petrol,44489.0,1,Automatic,Sedan,Bangalore,Karnataka,1138000.0
Kia,Sonet,2021.0,Petrol,15013.0,2,Manual,SUV,Mangalore,Karnataka,1071400.0
Maruti,Alto,2021.0,Petrol,21219.0,1,Manual,Hatchback,Hassan,Karnataka,414400.0
Hyundai,Elite I20,2015.0,Petrol,42945.0,1,Manual,Hatchback,Jaipur,Rajasthan,539800.0
Maruti,Alto K10,2011.0,Petrol,45173.0,1,Manual,Hatchback,Mumbai East,Maharashtra,160000.0
Toyota,Innova,2014.0,Diesel,41203.0,2,Manual,SUV,Gandhinagar,Gujarat,705000.0
Renault,Triber,2021.0,Petrol,57740.0,1,Manual,SUV,Hyderabad,Telangana,596100.0
Renault,Duster,2018.0,Petrol,41076.0,1,Manual,SUV,Hyderabad,Telangana,580300.0
Hyundai,Eon,2011.0,Petrol,57832.0,1,Manual,Hatchback,Jalandhar,Punjab,157000.0
Bmw,5 Series,2013.0,Diesel,95257.0,2,Automatic,Luxury Sedan,Mumbai,Maharashtra,996700.0
Volkswagen,Polo,2013.0,Diesel,95429.0,2,Manual,Hatchback,Hyderabad,Telangana,381000.0
Maruti,Ertiga,2015.0,Petrol,92742.0,1,Manual,SUV,Delhi,Delhi,558000.0
Mahindra,Bolero,2017.0,Diesel,45095.0,1,Manual,SUV,Kolkata,West Bengal,575800.0
Hyundai,I20,2014.0,Diesel,93435.0,2,Manual,Hatchback,Indore,Madhya Pradesh,407000.0
Maruti,Alto,2011.0,Petrol,20818.0,1,Manual,Hatchback,Bhopal,Madhya Pradesh,136000.0
Maruti,Swift Dzire,2013.0,Petrol + Cng,21784.0,1,Manual,Sedan,Delhi,Delhi,408000.0
Tata,Tiago,2017.0,Petrol,87923.0,1,Manual,Hatchback,Ajmer,Rajasthan,383000.0
Datsun,Go,2014.0,Petrol,22412.0,1,Manual,Hatchback,Kolkata,West Bengal,222000.0
Maruti,Ertiga,2019.0,Petrol,20707.0,1,Manual,SUV,New Delhi,Delhi,993900.0
